CCSDS_OMM_VERS:COMMENT:CREATION_DATE:ORIGINATOR:OBJECT_NAME:OBJECT_ID:CENTER_NAME:REF_FRAME:TIME_SYSTEM:MEAN_ELEMENT_THEORY:EPOCH:MEAN_MOTION:ECCENTRICITY:INCLINATION:RA_OF_ASC_NODE:ARG_OF_PERICENTER:MEAN_ANOMALY:EPHEMERIS_TYPE:CLASSIFICATION_TYPE:NORAD_CAT_ID:ELEMENT_SET_NO:REV_AT_EPOCH:BSTAR:MEAN_MOTION_DOT:MEAN_MOTION_DDOT:SEMIMAJOR_AXIS:PERIOD:APOAPSIS:PERIAPSIS:OBJECT_TYPE:RCS_SIZE:COUNTRY_CODE:LAUNCH_DATE:SITE:DECAY_DATE:FILE:GP_ID:TLE_LINE0:TLE_LINE1:TLE_LINE2:masa_en_orbita:clase_objeto:lat_caida:lon_caida:fecha_caida_tip:pais_caida_calc:constelacion_calc:dias_en_orbita:delta_tiempo:dias_diferencia:horas_diferencia
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2005-09-13T13:59:16":18 SPCS:SL-19 R/B:2005-032B:EARTH:TEME:UTC:SGP4:"2005-09-13 19:09:26.308224":16,53867108:0,0037736:97,7292:330,3846:204,6323:249,1512:0:U:28823:999:287:0,00011549:0,2518915:2,3151e-06:6507,313:87,068:153,734:104,622:ROCKET BODY:LARGE:CIS:2005-08-26:PKMTR:2005-09-13:181930:54785511:0 SL-19 R/B:1 28823U 05032B   05256.79822116  .25189150  23151-5  11549-3 0  9998:2 28823 097.7292 330.3846 0037736 204.6323 249.1512 16.53867108  2870:2370,0:Rocket Body:5,0:-156,0:"2005-09-13 20:56:00":Océano / Desconocido:NoConstelacion:18,872222222222224:"0 days 01:46:33.691776":0,07400106222222222:1,7760254933333333
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2005-10-16T14:58:15":18 SPCS:FSW-3 5:2005-033A:EARTH:TEME:UTC:SGP4:"2005-10-16 20:17:40.573536":16,56385965:0,0006272:62,9683:223,5208:227,2074:132,8885:0:U:28824:999:782:0,00012208:0,27642262:9,0972e-06:6500,714:86,936:126,656:118,502:PAYLOAD:LARGE:PRC:2005-08-29:JSC:2005-10-17:193898:55130990:0 FSW-3 5:1 28824U 05033A   05289.84560849  .27642262  90972-5  12208-3 0  9992:2 28824 062.9683 223.5208 0006272 227.2074 132.8885 16.56385965  7829:2350,0:Payload:35,0:-110,0:"2005-10-16 21:54:00":United States of America:NoConstelacion:48,9125:"0 days 01:36:19.426464":0,06689151:1,6053962400000001
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2005-09-12T09:04:00":18 SPCS:CZ-2D R/B:2005-033D:EARTH:TEME:UTC:SGP4:"2005-09-12 06:39:13.884191":16,55566144:0,000479:62,9515:0,1989:309,435:50,6524:0:U:28827:999:224:0,00013004:0,26210304:9,0649e-06:6502,86:86,979:127,84:121,61:ROCKET BODY:LARGE:PRC:2005-08-29:JSC:2005-09-12:181489:54769143:0 CZ-2D R/B:1 28827U 05033D   05255.27724403  .26210304  90649-5  13004-3 0  9996:2 28827 062.9515 000.1989 0004790 309.4350 050.6524 16.55566144  2241:4006,0:Rocket Body:-58,0:-164,0:"2005-09-12 07:48:00":Océano / Desconocido:NoConstelacion:14,325:"0 days 01:08:46.115809":0,04775597001157407:1,1461432802777778
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2005-09-09T08:10:30":18 SPCS:SL-4 R/B:2005-034B:EARTH:TEME:UTC:SGP4:"2005-09-08 19:25:40.382687":16,50742117:0,0018621:64,856:140,866:102,9709:258,142:0:U:28842:999:103:0,0001872:0,22147767:7,7622e-06:6515,523:87,233:149,52:125,255:ROCKET BODY::CIS:2005-09-02:TTMTR:2005-09-09:180428:54741438:0 SL-4 R/B:1 28842U 05034B   05251.80949517 +.22147767 +77622-5 +18720-3 0  9998:2 28842 064.8560 140.8660 0018621 102.9709 258.1420 16.50742117001036:2350,0:Rocket Body:36,0:-143,0:"2005-09-08 21:02:00":Océano / Desconocido:NoConstelacion:6,876388888888889:"0 days 01:36:19.617313":0,06689371890046296:1,6054492536111111
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2005-09-11T08:22:32":18 SPCS:SL-4 R/B:2005-035B:EARTH:TEME:UTC:SGP4:"2005-09-11 11:35:09.474719":16,51921745:0,0006301:51,6346:178,2171:121,7079:238,6617:0:U:28867:999:48:0,00067363:0,83765403:1,2695e-05:6512,421:87,171:138,389:130,182:ROCKET BODY::CIS:2005-09-08::2005-09-11:181056:54756941:0 SL-4 R/B:1 28867U 05035B   05254.48274855  .83765403  12695-4  67363-3 0  9994:2 28867 051.6346 178.2171 0006301 121.7079 238.6617 16.51921745   488:2350,0:Rocket Body:-51,0:-81,0:"2005-09-11 12:42:00":Océano / Desconocido:NoConstelacion:3,529166666666667:"0 days 01:06:50.525281":0,046418116678240744:1,1140348002777778
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-01-29T23:42:53":18 SPCS:DELTA 2 R/B(1):2005-038B:EARTH:TEME:UTC:SGP4:"2006-01-30 02:32:45.994559":16,33606924:0,0057001:35,1637:148,9811:195,1952:164,6911:0:U:28875:999:1905:0,00060007:0,10700044:9,6283e-07:6561,005:88,148:220,268:145,472:ROCKET BODY:LARGE:US:2005-09-26:AFETR:2006-01-30:231235:56271869:0 DELTA 2 R/B(1):1 28875U 05038B   06030.10608790  .10700044  96283-6  60007-3 0  9992:2 28875 035.1637 148.9811 0057001 195.1952 164.6911 16.33606924 19057:924,0:Rocket Body:21,0:148,0:"2006-01-30 17:17:00":Océano / Desconocido:NoConstelacion:126,72013888888888:"0 days 14:44:14.005441":0,614050988900463:14,737223733611112
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2005-10-03T19:46:05":18 SPCS:SL-4 R/B:2005-039B:EARTH:TEME:UTC:SGP4:"2005-10-03 23:49:39.135648":16,45305595:0,0002971:51,6363:62,8485:76,5492:26,7908:0:U:28878:999:43:0,0003211:0,11039685:1,2558e-05:6529,868:87,521:153,673:149,792:ROCKET BODY::CIS:2005-10-01::2005-10-04:189226:54998530:0 SL-4 R/B:1 28878U 05039B   05276.99281407  .11039685  12558-4  32110-3 0  9998:2 28878 051.6363 062.8485 0002971 076.5492 026.7908 16.45305595   436:2350,0:Rocket Body:45,0:40,0:"2005-10-04 04:01:00":Russia:NoConstelacion:3,167361111111111:"0 days 04:11:20.864352":0,1745470411111111:4,189128986666667
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2005-10-26T09:08:09":18 SPCS:CZ-2F R/B:2005-040B:EARTH:TEME:UTC:SGP4:"2005-10-26 13:09:18.851039":16,48548338:0,0017177:42,3983:293,4753:240,7704:119,8348:0:U:28880:999:230:0,00019947:0,17064094:8,931e-06:6521,302:87,349:154,368:131,965:ROCKET BODY:LARGE:PRC:2005-10-12:JSC:2005-10-26:197456:55242737:0 CZ-2F R/B:1 28880U 05040B   05299.54813485  .17064094  89310-5  19947-3 0  9998:2 28880 042.3983 293.4753 0017177 240.7704 119.8348 16.48548338  2306:5500,0:Rocket Body:-34,3:-27,899999999999977:"2005-10-26 15:49:00":Océano / Desconocido:NoConstelacion:14,659027777777778:"0 days 02:39:41.148961":0,11089292778935186:2,6614302669444445
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2008-04-01T07:31:08":18 SPCS:SZ-6 MODULE:2005-040E:EARTH:TEME:UTC:SGP4:"2008-04-01 13:07:27.272351":16,52259178:0,0004182:42,3937:225,1215:10,5196:350,9293:0:U:28883:999:14272:0,00021464:0,27862042:9,1722e-06:6511,534:87,153:136,122:130,676:PAYLOAD:LARGE:PRC:2005-10-12:JSC:2008-04-01:533284:65696035:0 SZ-6 MODULE:1 28883U 05040E   08092.54684343  .27862042  91722-5  21464-3 0  9991:2 28883 042.3937 225.1215 0004182 010.5196 350.9293 16.52259178142727:::5,0:-179,0:"2008-04-01 14:35:00":Océano / Desconocido:NoConstelacion:902,6076388888889:"0 days 01:27:32.727649":0,060795458900462965:1,4590910136111113
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2020-05-02T22:16:09":18 SPCS:ARIANE 5 DEB (SYLDA):2005-046D:EARTH:TEME:UTC:SGP4:"2020-05-02 21:23:19.404384":16,11008989:0,0185237:6,9474:236,7204:74,8318:37,1779:0:U:28905:999:17438:0,0018553:0,82400921:-3,374e-05:6622,213:89,384:366,746:121,41:DEBRIS:LARGE:FR:2005-11-16:FRGUI:2020-05-03:2742965:153261054:0 ARIANE 5 DEB (SYLDA):1 28905U 05046D   20123.89119681  .82400921 -33740-4  18553-2 0  9992:2 28905   6.9474 236.7204 0185237  74.8318  37.1779 16.11008989174387:440,0:Rocket Mission Related Object:6,9:101,19999999999999:"2020-05-03 00:15:00":Océano / Desconocido:NoConstelacion:5282,010416666667:"0 days 02:51:40.595616":0,11921985666666668:2,8612765600000003
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2005-12-24T05:39:14":18 SPCS:SL-4 R/B:2005-047B:EARTH:TEME:UTC:SGP4:"2005-12-24 09:37:55.634304":16,52354158:0,0011552:51,6473:5,3098:140,9939:219,2293:0:U:28907:999:43:0,00020425:0,28765673:1,2597e-05:6511,284:87,148:140,671:125,627:ROCKET BODY::CIS:2005-12-21::2005-12-24:218306:55870352:0 SL-4 R/B:1 28907U 05047B   05358.40133836  .28765673  12597-4  20425-3 0  9999:2 28907 051.6473 005.3098 0011552 140.9939 219.2293 16.52354158   433:2350,0:Rocket Body:-6,0:101,0:"2005-12-24 11:02:00":Océano / Desconocido:NoConstelacion:3,459722222222222:"0 days 01:24:04.365696":0,05838386222222222:1,4012126933333333
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2005-12-25T08:46:51":18 SPCS:SL-12 R/B(1):2005-050G:EARTH:TEME:UTC:SGP4:"2005-12-25 15:11:58.269984":16,51163232:0,0011572:64,845:204,2108:263,0725:97,0346:0:U:28921:999:7:0,0001223:0,13922114:7,8349e-06:6514,415:87,211:143,818:128,741:ROCKET BODY:::::2005-12-25:218749:55883231:0 SL-12 R/B(1):1 28921U 05050G   05359.63331331  .13922114  78349-5  12230-3 0  9997:2 28921 064.8450 204.2108 0011572 263.0725 097.0346 16.51163232    75:4185,0:Rocket Body:5,0:5,0:"2005-12-25 18:48:00":Océano / Desconocido:NoConstelacion::"0 days 03:36:01.730016":0,15002002333333334:3,60048056
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2023-04-11T02:46:12":18 SPCS:ASTRO F (AKARI):2006-005A:EARTH:TEME:UTC:SGP4:"2023-04-11 01:58:42.104064":16,48266844:0,001656:98,1533:225,1159:270,3318:150,6016:0:U:28939:999:93952:0,00028003:0,21240275:3,0862e-06:6522,041:87,364:154,706:133,105:PAYLOAD:LARGE:JPN:2006-02-21:KSCUT:2023-04-11:3885361:229856697:0 ASTRO F (AKARI):1 28939U 06005A   23101.08243176  .21240275  30862-5  28003-3 0  9993:2 28939  98.1533 225.1159 0016560 270.3318 150.6016 16.48266844939525:952,0:Payload:26,2:-49,0:"2023-04-11 04:44:00":Océano / Desconocido:NoConstelacion:6258,197222222222:"0 days 02:45:17.895936":0,11479046222222224:2,7549710933333333
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2011-02-02T05:56:56":18 SPCS:M-5 R/B:2006-005D:EARTH:TEME:UTC:SGP4:"2011-02-02 12:01:44.399711":16,5132278:0,000606:98,0717:295,5466:191,0676:169,1534:0:U:28942:999:27943:0,00018752:0,19493616:3,3309e-06:6513,995:87,202:139,808:131,913:ROCKET BODY:LARGE:JPN:2006-02-21:KSCUT:2011-02-02:1033704:81562266:0 M-5 R/B:1 28942U 06005D   11033.50120833  .19493616  33309-5  18752-3 0  9994:2 28942 098.0717 295.5466 0006060 191.0676 169.1534 16.51322780279437:905,0:Rocket Body:60,0:126,0:"2011-02-02 15:24:00":Russia:NoConstelacion:1807,6416666666667:"0 days 03:22:15.600289":0,14045833667824073:3,3710000802777778
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-03-23T07:39:23":18 SPCS:ARABSAT 4:2006-006A:EARTH:TEME:UTC:SGP4:"2006-03-23 12:50:39.859583":5,25860235:0,5081311:51,5608:93,4753:16,9233:355,2574:0:U:28943:999:119:0,0074251:4,79e-05:0,0:13968,675:273,837:14688,459:492,622:PAYLOAD:LARGE:AB:2006-02-28:TTMTR:2006-03-24:248891:56824648:0 ARABSAT 4:1 28943U 06006A   06082.53518356  .00004790  00000-0  74251-2 0  9991:2 28943 051.5608 093.4753 5081311 016.9233 355.2574 05.25860235  1195:3341,0:Payload:-42,0:-147,0:"2006-03-24 02:07:00":Océano / Desconocido:NoConstelacion:24,088194444444444:"0 days 13:16:20.140417":0,5530108844560185:13,272261226944446
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-04-02T03:44:55":18 SPCS:SL-4 R/B:2006-009B:EARTH:TEME:UTC:SGP4:"2006-04-02 08:18:37.268352":16,46800423:0,0004163:51,6243:216,8039:66,8272:293,3031:0:U:28997:999:53:0,00032903:0,1594548:1,2616e-05:6525,915:87,442:150,497:145,064:ROCKET BODY::CIS:2006-03-30::2006-04-02:252356:56933352:0 SL-4 R/B:1 28997U 06009B   06092.34626468  .15945480  12616-4  32903-3 0  9992:2 28997 051.6243 216.8039 0004163 066.8272 293.3031 16.46800423   535:2350,0:Rocket Body:3,0:24,0:"2006-04-02 11:55:00":Dem. Rep. Congo:NoConstelacion:3,4965277777777777:"0 days 03:36:22.731648":0,1502630977777778:3,6063143466666667
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-05-24T16:25:09":18 SPCS:SL-4 R/B:2006-013B:EARTH:TEME:UTC:SGP4:"2006-04-26 22:10:56.634239":16,52865108:0,0019016:51,6083:90,6352:167,3606:193,5846:0:U:29058:999:35:0,00011569:0,19224087:1,2447e-05:6509,942:87,121:144,187:119,428:ROCKET BODY:LARGE:CIS:2006-04-24:TTMTR:2006-04-26:270620:57507792:0 SL-4 R/B:1 29058U 06013B   06116.92426660  .19224087  12447-4  11569-3 0  9993:2 29058 051.6083 090.6352 0019016 167.3606 193.5846 16.52865108   356:2350,0:Rocket Body:-34,0:101,0:"2006-04-26 23:04:00":Océano / Desconocido:NoConstelacion:2,9611111111111112:"0 days 00:53:03.365761":0,036844511122685185:0,8842682669444445
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2023-03-26T20:46:12":18 SPCS:CZ-4B R/B:2006-015B:EARTH:TEME:UTC:SGP4:"2023-03-26 17:56:45.962880":16,4729837:0,0007219:97,5381:334,9836:250,1381:186,7198:0:U:29093:999:94402:0,00028174:0,15333017:2,7409e-06:6524,597:87,416:151,172:141,751:ROCKET BODY:LARGE:PRC:2006-04-26:TSC:2023-03-27:3871705:228889479:0 CZ-4B R/B:1 29093U 06015B   23085.74775420  .15333017  27409-5  28174-3 0  9994:2 29093  97.5381 334.9836 0007219 250.1381 186.7198 16.47298370944029:1727,0:Rocket Body:29,4:-3,7000000000000455:"2023-03-26 22:36:00":Algeria:NoConstelacion:6178,941666666667:"0 days 04:39:14.037120":0,19391246666666667:4,653899200000001
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2014-11-14T10:40:29":18 SPCS:SL-21 R/B:2006-019C:EARTH:TEME:UTC:SGP4:"2014-11-14 10:04:18.594623":16,53756333:0,0007838:78,8445:128,6105:344,6421:16,8774:0:U:29159:999:47776:7,0629e-05:0,10697153:-4,2403e-07:6507,603:87,074:134,569:124,368:ROCKET BODY:LARGE:CIS:2006-05-26:SADOL:2014-11-14:1777926:97515992:0 SL-21 R/B:1 29159U 06019C   14318.41965966  .10697153 -42403-6  70629-4 0  9995:2 29159 078.8445 128.6105 0007838 344.6421 016.8774 16.53756333477763:70,0:Rocket Body:55,0:59,0:"2014-11-14 12:00:00":Russia:NoConstelacion:3094,5:"0 days 01:55:41.405377":0,08034034001157407:1,9281681602777778
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-06-18T10:39:23":18 SPCS:SL-12 PLAT:2006-022B:EARTH:TEME:UTC:SGP4:"2006-06-18 14:43:01.114176":16,38985596:0,0021713:51,561:252,7102:276,9847:83,3921:0:U:29231:999:11:0,00098004:0,14273906:1,2413e-05:6546,643:87,859:182,723:154,293:DEBRIS::CIS:2006-06-17::2006-06-18:279061:57779930:0 SL-12 PLAT:1 29231U 06022B   06169.61320734  .14273906  12413-4  98004-3 0  9996:2 29231 051.5610 252.7102 0021713 276.9847 083.3921 16.38985596   111:4185,0:Rocket Body:-33,0:-105,0:"2006-06-18 19:59:00":Océano / Desconocido:NoConstelacion:1,832638888888889:"0 days 05:15:58.885824":0,2194315488888889:5,266357173333334
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-06-20T00:45:19":18 SPCS:SL-12 R/B(1):2006-022C:EARTH:TEME:UTC:SGP4:"2006-06-20 06:10:56.533727":16,54254732:0,0021402:51,564:243,3813:267,2364:92,9255:0:U:29232:999:35:9,8547e-05:0,20244942:1,2781e-05:6506,296:87,048:142,086:114,236:ROCKET BODY::CIS:2006-06-17::2006-06-20:279541:57793438:0 SL-12 R/B(1):1 29232U 06022C   06171.25759877  .20244942  12781-4  98547-4 0  9990:2 29232 051.5640 243.3813 0021402 267.2364 092.9255 16.54254732   353:800,0:Rocket Mission Related Object:-13,0:-150,0:"2006-06-20 07:33:00":Océano / Desconocido:NoConstelacion:3,314583333333333:"0 days 01:22:03.466273":0,05698456334490741:1,3676295202777777
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-06-27T08:16:55":18 SPCS:SL-4 R/B:2006-025B:EARTH:TEME:UTC:SGP4:"2006-06-27 07:33:56.227968":16,46151215:0,0001455:51,624:134,5578:47,0435:313,0935:0:U:29246:999:41:0,00040946:0,16388843:1,2585e-05:6527,631:87,476:150,446:148,546:ROCKET BODY::CIS:2006-06-24::2006-06-27:281517:57874746:0 SL-4 R/B:1 29246U 06025B   06178.31523412  .16388843  12585-4  40946-3 0  9991:2 29246 051.6240 134.5578 0001455 047.0435 313.0935 16.46151215   415:2350,0:Rocket Body:19,0:-166,0:"2006-06-27 12:33:00":Océano / Desconocido:NoConstelacion:3,5229166666666667:"0 days 04:59:03.772032":0,20768254666666666:4,98438112
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2010-08-18T21:56:33":18 SPCS:COSMOS 2421:2006-026A:EARTH:TEME:UTC:SGP4:"2010-08-19 02:59:55.074335":16,52102704:0,0021107:65,0197:227,6945:190,0403:171,8084:0:U:29247:999:23642:0,0001696:0,25067694:7,3756e-06:6511,945:87,161:147,555:120,065:PAYLOAD:LARGE:CIS:2006-06-25:TTMTR:2010-08-19:947328:79142440:0 COSMOS 2421:1 29247U 06026A   10231.12494299  .25067694  73756-5  16960-3 0  9992:2 29247 065.0197 227.6945 0021107 190.0403 171.8084 16.52102704236421::Payload Fragmentation Debris:-35,0:177,0:"2010-08-19 04:17:00":Océano / Desconocido:NoConstelacion:1516,1784722222221:"0 days 01:17:04.925665":0,05352923223379629:1,2847015736111111
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2025-07-02T20:16:30":18 SPCS:GENESIS 1:2006-029A:EARTH:TEME:UTC:SGP4:"2025-07-02 16:36:34.858368":16,44812741:0,0017693:64,4742:276,9705:300,1504:154,0455:0:U:29252:999:5004:0,0001714:0,0766906:8,0586e-06:6531,168:87,548:164,589:141,478:PAYLOAD:LARGE:US:2006-07-12:OREN:2025-07-02:4773466:291480062:0 GENESIS 1:1 29252U 06029A   25183.69207012  .07669060  80586-5  17140-3 0  9995:2 29252  64.4742 276.9705 0017693 300.1504 154.0455 16.44812741 50045:1360,0:Payload:20,4:33,099999999999994:"2025-07-03 01:17:00":Sudan:NoConstelacion:6931,053472222222:"0 days 08:40:25.141632":0,3614021022222222:8,673650453333334
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2015-02-22T22:59:37":18 SPCS:SL-24 R/B:2006-029B:EARTH:TEME:UTC:SGP4:"2015-02-22 21:56:12.903072":16,51315554:0,0001772:64,4291:330,1215:231,3415:130,3064:0:U:29253:999:47748:0,00034968:0,36484545:8,3448e-06:6514,01:87,203:137,029:134,721:ROCKET BODY:LARGE:CIS:2006-07-12:OREN:2015-02-23:1830456:98416157:0 SL-24 R/B:1 29253U 06029B   15053.91403823  .36484545  83448-5  34968-3 0  9996:2 29253 064.4291 330.1215 0001772 231.3415 130.3064 16.51315554477483:1000,0:Rocket Body:-65,0:102,0:"2015-02-22 23:01:00":Océano / Desconocido:NoConstelacion:3147,959027777778:"0 days 01:04:47.096928":0,04498954777777778:1,0797491466666667
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2019-11-22T22:20:15":18 SPCS:COSMOS 2422:2006-030A:EARTH:TEME:UTC:SGP4:"2019-11-22 20:15:30.832704":15,29862549:0,0589461:63,1487:67,7227:248,2138:249,1435:0:U:29260:999:9811:0,0010877:0,99999999:3,0221e-06:6854,359:94,126:880,262:72,187:PAYLOAD:LARGE:CIS:2006-07-21:PKMTR:2019-11-23:2655269:143460152:0 COSMOS 2422:1 29260U 06030A   19326.84410686  .99999999  30221-5  10877-2 0  9996:2 29260  63.1487  67.7227 0589461 248.2138 249.1435 15.29862549 98110:1900,0:Payload:-28,6:-152,3:"2019-11-22 23:35:00":Océano / Desconocido:NoConstelacion:4872,982638888889:"0 days 03:19:29.167296":0,13853202888888888:3,324768693333333
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2007-02-20T11:13:36":18 SPCS:CZ-2D R/B:2006-035B:EARTH:TEME:UTC:SGP4:"2006-10-03 04:26:14.267039":16,54412463:0,0012282:62,9591:306,5018:145,6486:214,5507:0:U:29386:999:383:0,0001198:0,21855329:8,8884e-06:6505,883:87,039:135,738:119,757:ROCKET BODY:LARGE:PRC:2006-09-09:JSC:2006-10-03:366793:60561175:0 CZ-2D R/B:1 29386U 06035B   06276.18488735  .21855329  88884-5  11980-3 0  9995:2 29386 062.9591 306.5018 0012282 145.6486 214.5507 16.54412463  3838:::16,0:30,0:"2006-10-03 05:05:00":Sudan:NoConstelacion:24,211805555555557:"0 days 00:38:45.732961":0,026918205567129632:0,6460369336111111
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2012-02-15T11:28:50":18 SPCS:H-2A R/B:2006-037B:EARTH:TEME:UTC:SGP4:"2012-02-15 17:19:10.962623":16,4563302:0,0006786:97,3975:211,6177:312,6525:47,9124:0:U:29394:999:30610:0,0003519:0,13927259:2,4388e-06:6529,001:87,504:155,297:146,436:ROCKET BODY:LARGE:JPN:2006-09-11:TNSTA:2012-02-16:1240130:87307356:0 H-2A R/B:1 29394U 06037B   12046.72165466  .13927259  24388-5  35190-3 0  9992:2 29394 097.3975 211.6177 0006786 312.6525 047.9124 16.45633020306102:3000,0:Rocket Body:-82,0:-147,0:"2012-02-15 21:18:00":Antarctica:NoConstelacion:1983,8875:"0 days 03:58:49.037377":0,16584534001157408:3,980288160277778
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-11-08T13:09:26":18 SPCS:CZ-3A R/B:2006-038B:EARTH:TEME:UTC:SGP4:"2006-11-08 19:17:45.172320":15,97804318:0,029629:25,0639:190,2319:229,4673:128,0169:0:U:29399:999:143:0,0:3,892e-05:-1,2289e-05:6658,653:90,123:477,807:83,228:ROCKET BODY:LARGE:PRC:2006-09-12:XSC:2006-11-08:327311:59374277:0 CZ-3A R/B:1 29399U 06038B   06312.80399505  .00003892 -12289-4  00000+0 0  9998:2 29399 025.0639 190.2319 0296290 229.4673 128.0169 15.97804318  1436:::-19,0:64,0:"2006-11-08 20:15:00":Océano / Desconocido:NoConstelacion:57,84375:"0 days 00:57:14.827680":0,03975495:0,9541187999999999
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-09-20T16:36:43":18 SPCS:SL-4 R/B:2006-040B:EARTH:TEME:UTC:SGP4:"2006-09-20 20:37:36.670943":16,46493399:0,0003432:51,6474:54,0549:1,0421:359,1178:0:U:29401:999:41:0,00032229:0,14451803:1,2638e-05:6526,727:87,458:150,832:146,352:ROCKET BODY:::::2006-09-21:310812:58820988:0 SL-4 R/B:1 29401U 06040B   06263.85945221  .14451803  12638-4  32229-3 0  9990:2 29401 051.6474 054.0549 0003432 001.0421 359.1178 16.46493399   415:2350,0:Rocket Body:-26,0:18,0:"2006-09-21 00:50:00":Namibia:NoConstelacion::"0 days 04:12:23.329057":0,17527001223379632:4,206480293611111
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-09-18T17:40:01":18 SPCS:SL-4 R/B:2006-039B:EARTH:TEME:UTC:SGP4:"2006-09-18 23:00:20.115360":16,46814724:0,0026806:64,9004:218,0497:71,0715:45,3428:0:U:29403:999:71:0,00017153:0,13180486:7,8997e-06:6525,878:87,441:165,236:130,249:ROCKET BODY::CIS:2006-09-14::2006-09-19:310169:58805313:0 SL-4 R/B:1 29403U 06039B   06261.95856615  .13180486  78997-5  17153-3 0  9992:2 29403 064.9004 218.0497 0026806 071.0715 045.3428 16.46814724   714:2350,0:Rocket Body:64,6:-102,39999999999998:"2006-09-19 01:45:00":Canada:NoConstelacion:5,072916666666667:"0 days 02:44:39.884640":0,11435051666666667:2,7444124
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2009-10-20T08:06:29":18 SPCS:M-5 R/B:2006-041B:EARTH:TEME:UTC:SGP4:"2009-10-19 20:06:15.369696":16,51401864:0,0010206:98,2372:143,7071:333,6641:26,5161:0:U:29480:999:17508:0,00010894:0,12043556:3,071e-06:6513,787:87,198:142,3:129,004:ROCKET BODY:LARGE:JPN:2006-09-22:KSCUT:2009-10-20:788892:73606633:0 M-5 R/B:1 29480U 06041B   09292.83767789 +.12043556 +30710-5 +10894-3 0  9998:2 29480 098.2372 143.7071 0010206 333.6641 026.5161 16.51401864175082:900,0:Rocket Body:13,0:128,0:"2009-10-19 23:03:00":Océano / Desconocido:NoConstelacion:1123,9604166666666:"0 days 02:56:44.630304":0,12273877666666667:2,9457306400000003
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2006-12-23T13:54:35":18 SPCS:DELTA 2 R/B(1):2006-042C:EARTH:TEME:UTC:SGP4:"2006-12-23 08:45:02.793887":16,40530484:0,0050226:33,6266:234,1006:119,8295:242,5903:0:U:29488:999:1341:0,00022658:0,11800699:-6,8614e-07:6542,532:87,776:197,258:131,537:ROCKET BODY:LARGE:US:2006-09-25:AFETR:2006-12-23:343794:59884923:0 DELTA 2 R/B(1):1 29488U 06042C   06357.36461567  .11800699 -68614-6  22658-3 0  9994:2 29488 033.6266 234.1006 0050226 119.8295 242.5903 16.40530484 13414:924,0:Rocket Body:17,0:111,0:"2006-12-23 12:14:00":Océano / Desconocido:NoConstelacion:89,50972222222222:"0 days 03:28:57.206113":0,1451065522337963:3,482557253611111
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2008-07-12T00:23:55":18 SPCS:ARIANE 5 DEB (SYLDA):2006-043D:EARTH:TEME:UTC:SGP4:"2008-07-11 22:40:36.564096":13,76520956:0,1137252:7,3315:44,4462:27,2848:340,076:0:U:29497:999:3133:0,0013893:0,06573593:-1,9948e-05:7354,394:104,611:1812,639:139,879:DEBRIS:LARGE:FR:2006-10-13:FRGUI:2008-07-21:577598:67068064:0 ARIANE 5 DEB (SYLDA):1 29497U 06043D   08193.94486764  .06573593 -19948-4  13893-2 0  9993:2 29497 007.3315 044.4462 1137252 027.2848 340.0760 13.76520956 31332:440,0:Rocket Mission Related Object:-0,5:-179,60000000000002:"2008-07-20 03:23:00":Océano / Desconocido:NoConstelacion:646,1409722222222:"8 days 04:42:23.435904":8,196104582222222:196,7065099733333
